Date;Service;Departure station;Arrival station;Average journey time;Number of scheduled trains;Number of cancelled trains;Cancellation comments;Number of trains delayed at departure;Average delay of late trains at departure;Average delay of all trains at departure;Departure delay comments;Number of trains delayed at arrival;Average delay of late trains at arrival;Average delay of all trains at arrival;Arrival delay comments;Number of trains delayed > 15min;Average delay of trains > 15min (if competing with flights);Number of trains delayed > 30min;Number of trains delayed > 60min;Pct delay due to external causes;Pct delay due to infrastructure;Pct delay due to traffic management;Pct delay due to rolling stock;Pct delay due to station management and equipment reuse;Pct delay due to passenger handling (crowding, disabled persons, connections)
2024-05;National;PARIS NORD;LILLE;;659.0;9.0;;46.0;12.41123188391304;0.4985384615056923;;49.0;20.675579709782607;1.8975384615398465;;;35.228070175421045;7.0;2.0;4.08163265;16.326530615714287;28.57142856714286;14.285714282857144;14.285714284285714;22.44897959
2024-05;National;ST PIERRE DES CORPS;PARIS MONTPARNASSE;;518.0;0.0;;169.0;6.1265286;;;56.0;N/A;2.17007722;;19.0;33.07719298;7.0;1.0;0.0;27.77777778;22.222222220000003;;1.85185185;18.51851852
2024-05;International;PARIS LYON;ITALIE;502.0;18.0;;;2.0;10.74166667;1.194444444;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;218.89587774190275;0.0;0.0;0.0;0.0;0.0
2024-05;International;;LAUSANNE;230.0;184.0;1.0;;13.0;;1.406010929;;15.0;36.00555556;3.518761384;;;36.00555556;;2.0;26.66666667;13.33333333;40.0;0.0;13.33333333;6.666666670000001
2024-05;;CHAMBERY CHALLES LES EAUX;PARIS LYON;173.0;196.0;0.0;;;6.121144279;1.877806122;;28.0;25.04166667;5.180782313;;14.0;36.62976191;6.0;3.0;;25.0;50.0;0.0;N/A;7.14285714
2024-05;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;79.0;2681.206158238173;0.0;;89.0;8.93670412;3.204457364;;37.0;19.16576577;2.910917313;;20.0;27.2075;4.0;1.0;;25.0;13.88888889;8.33333333;16.666666669999998;27.77777778
2024-05;National;MARSEILLE ST CHARLES;;105.0;;1.0;;125.0;13.07946667;3.295341615;;95.0;30.4522807;8.003623188;;72.0;36.07199074;30.0;11.0;13.82978723;28.72340426;31.91489362;9.57446809;4.25531915;11.702127660000002
2024-05;National;MARSEILLE ST CHARLES;MARNE LA VALLEE;210.0;304.0;0.0;;48.0;12.26701389;1.653947368;;56.0;32.28184524;58.473231348896356;;56.0;32.28184524;18.0;4.0;218.89587774190275;26.78571429;26.78571429;10.71428571;12.5;10.71428571
2024-05;National;NANCY;PARIS EST;95.0;291.0;0.0;;59.0;9.34039548;1.970904926;;35.0;23.51666667;4.075658648;;17.0;38.26960784;8.0;3.0;2.8571428600000006;25.71428571;37.14285714;17.14285714;2.8571428600000006;14.28571429
2024-05;National;PARIS LYON;ANNECY;225.0;161.0;;;17.0;13.61960784;1.220496894;;11.0;45.5;3.900621118;;11.0;45.5;124.67169657422514;2.0;9.09090909;63.636363640000006;9.09090909;18.18181818;0.0;0.0
;National;PARIS LYON;DIJON VILLE;95.0;425.0;0.0;;45.0;;1.561882353;;27.0;27.72283951;58.473231348896356;;17.0;35.88235294;8.0;3.0;33.333333329999995;25.92592593;3.7037037;7.407407409999999;11.11111111;18.51851852
2024-05;National;PARISgLYON;NICE VILLE;341.0;234.0;0.0;;30.0;30.64388889;30.621657617690236;;54.0;52.32839506;13.96723647;;54.0;52.32839506;30.0;16.0;20.37037037;33.333333329999995;14.814814809999998;9.25925926;72.0439601026586;9.25925926
2024-05;National;PARIS LYON;PERPIGNAN;317.0;212.0;0.0;;N/A;12.63043478;1.067610063;;25.0;;5.86163522;;25.0;41.00533333;15.0;4.0;16.0;218.65088787857883;20.0;N/A;4.0;4.0
2024-05;National;PARIS LYON;TOULON;236.0;289.0;94.94596247960848;;35.0;29.48761905;3.277623991;N/A;42.0;60.62619048;9.269607843;;42.0;60.62619048;28.0;17.0;23.80952381;30.95238095;14.28571429;11.9047619;11.9047619;7.14285714
2024-05;;PARIS MONTPARNASSE;NANTES;134.0;621.0;94.94596247960848;;54.0;13.476234568000002;0.782206119;;27.0;31.30740741;1.274771873;;22.0;35.29242424;7.0;46.45493474714519;;25.92592593;18.51851852;190.42008423241046;11.11111111;14.814814809999998
2024-05;National;PARIS MONTPARNASSE;TOURS;81.0;182.0;0.0;;;;0.961080586;;;20.11764706;2.137728938;;6.0;346.4742866898222;4.0;0.0;18.75;12.5;12.5;190.42008423241046;12.5;6.25
2024-05;National;;PARIS LYON;167.0;119.0;0.0;;11.0;2.184848485;0.543137255;;;24.50357143;4.778851540600001;;10.0;29.075;3.0;1.0;14.28571429;57.14285714;0.0;7.14285714;14.28571429;7.14285714
2024-05;National;STRASBOURG;PARIS EST;116.0;600.0;4.0;;281.0;118.28872062060988;;;89.0;345.3266769288485;5.149412752;;59.0;33.60056497;22.0;N/A;4.49438202;21.34831461;29.21348315;24.71910112;4.49438202;15.730337080000002
2024-05;National;TOULOUSE MATABIAU;PARIS MONTPARNASSE;277.0;194.0;0.0;;14.0;22.525;N/A;;24.0;54.21180556;7.782731959;;24.0;54.21180556;;N/A;8.33333333;33.333333329999995;20.83333333;12.5;12.5;12.5
2024-05;International;LAUSANNE;;234.0;;0.0;;85.0;2.41372549;;;15.0;40.65222222;4.481657356;;15.0;40.65222222;N/A;3.0;218.89587774190275;40.0;20.0;13.33333333;0.0;75.91572970554272
2024-05;International;PARIS EST;STUTTGART;192.0;142.0;2.0;;18.0;8.208333333;1.156785714;;19.0;43.14298246;11.16880952;;19.0;43.14298246;124.67169657422514;4.0;0.0;21.05263158;47.36842105;26.31578947;5.26315789;0.0
2024-05;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;141.0;1069.0;0.0;;293.0;11.19613197;2.914904896;;101.0;37.90280528;4.458247583;;75.0;46.82266667;36.0;15.0;8.91089109;40.59405941;13.86138614;;3.96039604;75.91572970554272
2024-05;National;DIJON VILLE;PARIS LYON;98.0;426.0;0.0;;138.0;8.983937198;2.9959119496999995;N/A;;345.3266769288485;3.532861635;;25.0;N/A;11.0;7.0;;28.125;21.875;6.25;3.125;6.25
2024-05;National;DOUAI;PARIS NORD;76.0;178.0;7.0;;64.0;3.469270833;1.518639053;;;14.13777778;2.932642998;;6.0;33.50833333;2.0;1.0;6.896551720000001;24.13793103;;13.793103449999997;3.4482758600000003;0.0
2024-05;National;DUNKERQUE;PARIS NORD;131.0;169.0;7.0;;872.2920065252855;48.66666667;N/A;;15.0;;4.812242798;;260.39253670473084;32.90476191;4.0;1.0;13.33333333;46.66666667;26.66666667;6.666666670000001;6.666666670000001;0.0
2Y24-05;National;LILLE;MARSEILLE ST CHARLES;295.0;262.0;94.94596247960848;;91.0;8.232783882742858;2.7786895674251912;;64.0;35.15416666642857;;;64.0;37.10859375;26.0;10.0;10.9375;17.1875;26.5625;23.4375;9.374999999;12.5
2024-05;National;MACON LOCHE;PARIS LYON;93.0;234.0;0.0;;100.0;8.4675;3.656681035;;30.0;25.50944444;4.554094828;;15.0;N/A;7.0;3.0;;26.66666667;46.66666667;0.0;10.0;
2024-05;National;MARNE LA VALLEE;MARSEILLE ST CHARLES;212.0;298.0;0.0;;193.0;8.817962004;5.748098434;;68.0;37.44436275;11.32153244;;68.0;37.44436275;27.0;11.0;10.29411765;;25.0;23.52941176;10.29411765;13.23529412
2024-05;National;MARSEILLE ST CHARLES;LILLI;287.0;234.0;2.0;;37.0;12.712612612864865;1.7443965516875002;;64.0;30.69072829256757;11.200502873294395;;64.0;31.22760417;24.0;5.0;12.5;N/A;28.125000003593748;10.9375;7.812500003125001;10.93750000015625
2024-05;National;METZ;PARIS EST;87.0;309.0;;;90.0;118.28872062060988;2.410714286;;;18.70875;3.245833333;;13.0;37.81923077;N/A;2.0;7.5;15.0;47.5;5.0;17.5;7.5
2024-05;National;NANTES;STRASBOURG;312.0;57.0;0.0;;3.0;2.955555556;0.099707602;;1.0;26.11666667;2.363157895;;1.0;26.11666667;0.0;;0.0;0.0;N/A;0.0;0.0;
2024-05;rational;NICE VILLE;PARIS LYON;343.0;239.0;0.0;;24.0;19.26527778;1.786610879;;42.0;43.63333333;9.872105997;;42.0;43.63333333;N/A;9.0;16.666666669999998;40.47619048;16.666666669999998;;11.9047619;
2024-05;National;PARIS EST;NANCY;97.0;294.0;1.0;;27.0;17.94074074;1.728612059;;18.0;;3.216040956;;14.0;46.05952381000001;6.0;;218.89587774190275;11.11111111;0.0;55.55555556;16.666666669999998;0.0
2024-05;National;PARIS EST;STRASBOURG;1702.5938009787928;632.0;2.0;;;11.79761905;1.334867725;;31.0;25.80268817;2.103359788;;21.0;31.68174603;5.0;1.0;10.0;6.666666670000001;16.666666669999998;N/A;23.33333333;6.666666670000001
2024-05;National;PARIS LYON;AVIGNON TGV;162.0;487.0;0.0;;47.0;17.26382979;1.427173169;;N/A;32.05862069;4.741581109;;46.0;346.4742866898222;N/A;6.0;21.05263158;19.29824561;17.543859649999998;21.05263158;12.28070175;8.77192982
2024-05;National;PARIS LYON;BESANCON FRANCHE COMTE TGV;N/A;177.0;0.0;;872.2920065252855;11.51304348;1.36346516;;11.0;23.60151515;2.743314501;;6.0;32.33333333;4.0;0.0;36.36363636;9.09090909;0.0;18.18181818;0.0;36.36363636
2024-05;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;77.0;2681.206158238173;0.0;;22.0;13.39469697;1.115350877;N/A;24.0;21.07152778;3.436476608;;10.0;36.74;7.0;1.0;8.33333333;12.5;20.83333333;29.16666667;16.666666669999998;12.5
2024-05;National;PARIS LYON;MARSEILLE ST CHARLES;197.0;2681.206158238173;1.0;;59.0;17.24124294;1.450620417;N/A;77.0;N/A;6.784771574;;77.0;42.18506494;35.0;15.0;16.88311688;33.76623377;12.987012989999998;15.58441558;9.09090909;11.68831169
2024-05;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;95.0;544.0;0.0;;48.0;14.14444444;0.833946078;;31.0;27.20268817;1.86908701;;23.0;33.5173913;6.0;3.0;3.4482758600000003;24.13793103;20.68965517;27.5862069;6.896551720000001;17.24137931
2024-05;National;PARIS MONTPARNASSE;QUIMPER;232.0;268.0;N/A;;29.0;28.53735632;;;26.0;35.19230769;3.916666667;;26.0;35.19230769;12.0;2.0;11.53846154;N/A;;15.38461538;3.84615385;3.84615385
2024-05;;PARIS MONTPARNASSE;RENNES;103.0;800.0;1.0;;;19.70355556;1.405861494;N/A;44.0;;1.893345849;;35.0;41.02285714;11.0;6.0;13.63636364;9.09090909;11.36363636;190.42008423241046;22.72727273;4.5454545500000005
2024-05;NatUonal;PARIS MONTPARNASSE;TOULOUSE MATABIAU;278.0;192.0;0.0;;13.0;9.073076923;0.139930556;;20.0;60.425;3.705555556;;20.0;60.425;15.0;7.0;25.0;45.0;15.0;5.0;0.0;10.0
2024-05;National;POITIERS;PARIS MONTPARNASSE;100.0;2681.206158238173;1.0;;206.0;8.272491909;30.621657617690236;;63.0;22.49126984;3.556924148;;23.0;42.46449275;8.0;;1.61290323;;20.96774194;19.35483871;;12.90322581
2024-05;National;;PARIS EST;46.0;239.0;0.0;;872.2920065252855;7.857539683;1.479218968;;;22.04019608;2.455090656;;6.0;47.50555556;3.0;N/A;6.25;18.75;43.75;0.0;25.0;6.25
2024-05;National;RENNES;LYON PART DIEU;N/A;93.0;0.0;;14.0;5.033333333;0.674731183;;7.0;27.17619048;1.782258065;;7.0;27.17619048;;0.0;14.28571429;14.28571429;28.57142857;28.57142857;0.0;14.28571429
2024-05;National;TOURS;PARIS MONTPARNASSE;79.0;185.0;0.0;;7.0;1.902380952;0.015585586;;19.0;17.50438597;2.181711712;;7.0;30.597619047999995;2.0;0.0;0.0;21.05263158;26.31578947;31.57894737;0.0;21.05263158
2024-05;National;VALENCE ALIXAN TGV;PARIS LYON;133.0;394.0;1.0;;241.0;118.28872062060988;5.316369048;;62.0;345.3266769288485;6.004719388;;38.0;40.14078947;25.0;3.0;19.35483871;29.03225806;29.03225806;12.90322581;4.83870968;4.83870968
2024-05;International;GENEVE;;;241.0;;;872.2920065252855;3.004469274;2.411410788;;20.0;44.11583333;;;20.0;;7.0;5.0;;45.0;25.0;15.0;0.0;0.0
2024-05;International;PARIS LYON;BARCELONA;409.0;64.0;0.0;;6.0;1.494444444;-0.166666667;;0.0;0.0;0.0;;N/A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2024-05;International;PARIS LYON;ZURICH;244.0;2681.206158238173;94.94596247960848;;;16.80476191;1.980124224;;19.0;32.80263158;4.872153209;;19.0;32.80263158;124.67169657422514;0.0;27.77777778;16.666666669999998;16.666666669999998;5.555555560000001;27.77777778;5.555555560000001
2024-05;National;AIX EN PROVENCE TGV;PARIS LYON;184.0;488.0;0.0;N/A;286.0;8.320920746;N/A;;84.0;39.30257937;8.000548697;;83.0;39.62851406;31.0;;15.47619048;36.9047619;17.85714286;9.52380952;;75.91572970554272
2024-05;National;LAVAL;PARIS MONTPARNASSE;83.0;291.0;1.0;;95.0;6.988421053;2.227298851;;41.0;16.14390244;58.473231348896356;;17.0;24.35;3.0;0.0;12.5;25.0;;12.5;12.5;12.5
2024-05;National;LYON PART DIEU;LILLE;188.0;353.0;3.0;;N/A;13.710036496718978;9.948571428;;N/A;29.31973835134671;12.47728571;;107.0;31.050467289859817;40.0;8.0;9.166666667;26.66666666;35.000000003500006;;5.000000004;12.5
;National;LYON PART DIEU;RENNES;235.0;93.0;N/A;;50.0;5.601666666700001;3.131362007;;12.0;;5.36344086;;12.0;31.63055556;4.0;1.0;25.0;41.666666670000005;33.333333329999995;0.0;0.0;0.0
2024-05;National;MARNE LA VALLEE;LYON PART DIEU;106.0;420.0;0.0;;287.0;;7.163849206;;83.0;26.15341366;7.006150794;;50.0;34.67433333;17.0;5.0;10.97560976;14.63414634;19.51219512;32.92682927;13.41463415;8.53658537
2024-05;;MARSEILLE ST CHARLES;PARIS LYON;195.0;561.0;0.0;;872.2920065252855;15.00197531;3.422252091;;91.0;42.96428571;8.772520908;;91.0;42.96428571;41.0;17.0;19.78021978;218.65088787857883;15.38461538;12.08791209;3.2967033;13.18681319
2024-05;National;MONTPELLIER;LYON PART DIEU;112.0;152.0;0.0;;18.0;13.41944444;1.579057018;;32.0;24.43177083;7.51875;;20.0;30.49833333;8.0;2.0;9.375;15.625;46.875;12.5;9.375;6.25
2024-05;National;MONTPELLIER;;208.0;194.0;1.0;;52.0;10.88108974;;;18.0;42.47685185;5.361139896;;18.0;42.47685185;11.0;2.0;N/A;44.444444440000005;11.11111111;5.55555556;5.55555556;11.11111111
2024-05;National;PARIS EST;REIMS;46.0;233.0;1.0;;12.0;21.125;1.163433908;;15.0;20.38666667;N/A;;10.0;25.13333333;4.0;0.0;6.666666670000001;6.666666670000001;20.0;26.66666667;13.33333333;26.66666667
2024-05;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;170.0;191.0;1.0;;20.0;13.9375;1.274385965;;23.0;345.3266769288485;5.870614035;;;47.83571429;9.0;3.0;17.39130435;39.13043478;26.08695652;17.39130435;0.0;75.91572970554272
2024-05;National;PARIS LYON;MONTPELLIER;212.0;232.0;0.0;;26.0;11.69102564;1.03987069;;27.0;33.79691358;5.373922414;;27.0;;12.0;2.0;7.407407409999999;22.22222222;18.51851852;25.92592593;7.407407409999999;18.51851852
2024-05;National;PARIS LYON;NIMES;1702.5938009787928;216.0;0.0;;23.0;;0.98904321;;24.0;33.13472222;5.811959877;;22.0;34.99772727;9.0;2.0;8.33333333;25.0;8.33333333;N/A;4.16666667;75.91572970554272
2024-05;NatioOal;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;171.0;119.0;1.0;;12.0;13.53888889;1.113983051;;11.0;22.48484849;N/A;;3.0;47.21666667;124.67169657422514;N/A;218.89587774190275;9.09090909;9.09090909;18.18181818;18.18181818;0.0
2024-05;National;PARES MONTPARNASSE;ANGOULEME;131.0;221.0;0.0;;22.0;13.777272726999998;0.9521870287000002;;22.0;19.52651515;3.928959276;;7.0;34.84761905;4.0;1.0;10.0;25.0;25.0;25.0;10.0;5.0
2024-05;National;PARIS MONTPARNASSE;LA ROCHELLE VILLE;182.0;220.0;0.0;;872.2920065252855;19.94561404;1.314848485;;20.0;28.575;4.336363636;;14.0;35.03571429;5.0;2.0;0.0;35.0;20.0;15.0;15.0;15.0
2024-05;National;PARIS MONTPARNASSE;ST MALO;159.0;99.0;0.0;;11.0;7.845454545500001;0.491077441;;5.0;23.20333333;2.085690236;;5.0;23.20333333;;0.0;218.89587774190275;20.0;0.0;60.0;0.0;0.0
2024-05;National;PARIS NORD;DOUAI;71.0;135.0;5.0;;8.0;22.34791667;1.013076923;;13.0;345.3266769288485;3.151666667;;4.0;47.54583333;124.67169657422514;1.0;0.0;0.0;46.15384615;7.69230769;38.46153846;7.69230769
2024-05;National;PERPIGNAN;PARIS LYON;318.0;209.0;0.0;;43.0;7.838372093;1.5247596154000005;;21.0;46.3515873;6.477323718;;;46.3515873;15.0;3.0;14.28571429;33.333333329999995;23.80952381;190.42008423241046;N/A;14.28571429
2024-05;;QUIMPER;PARIS MONTPARNASSE;N/A;268.0;0.0;;16.0;N/A;0.514015152;;22.0;32.40909091;3.313573232;;22.0;32.40909091;7.0;2.0;22.72727273;;4.5454545500000005;13.63636364;9.09090909;9.09090909
;National;TOULON;PARIS LYON;238.0;294.0;N/A;;136.0;10.98345588;5.101020408;;53.0;39.78207547;9.406405896;;260.39253670473084;39.78207547;25.0;9.0;15.09433962;45.28301887;16.98113208;7.54716981;9.43396226;5.66037736
2024-0g;International;FRANCFORT;PARIS EST;231.0;152.0;5.0;;91.0;7.254761905;4.638013699;;38.0;41.42368421;12.99554795;;38.0;41.42368421;19.0;6.0;13.15789474;7.894736839999999;;21.05263158;10.52631579;7.894736839999999
2024-06;International;PARIS LYON;BARCELONA;409.0;70.0;0.0;;8.0;10.03958333;0.878095238;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
2024-06;National;DUNKERQUE;PARIS NORD;132.0;161.0;3.0;;12.0;18.83472222;0.713481953;;28.0;30.40892857;7.132908705;;18.0;40.03055556;7.0;46.45493474714519;218.89587774190275;7.407407409999999;29.62962963;22.222222220000003;11.11111111;3.7037037
2024-06;National;LILLE;LYON PART DIEU;182.0;375.0;0.0;;182.0;12.83763736276923;6.312577534809334;;106.0;34.119645550956044;11.684758497832002;;84.0;346.4742866898222;44.0;N/A;5.660377357358491;10.37735849490566;25.471698117735848;34.905660380188685;12.26415094773585;75.91572970554272
2024-06;National;LYON PART DIEU;MARSEILLE ST CHARLES;110.0;457.0;94.94596247960848;;N/A;12.77281673;7.742783883;;122.0;32.20464481;58.473231348896356;;80.0;41.98;47.0;10.0;10.6557377;27.86885246;27.04918033;18.85245902;3.27868852;
2024-06;National;LYON PART DIEU;PARIS LYON;119.0;735.0;0.0;;283.0;7.122850412;2.8676870748000005;;72.0;32.06018519;4.404036281;;260.39253670473084;;124.67169657422514;6.0;12.67605634;14.08450704;198.7610364132147;30.98591549;9.85915493;15.49295775
2024-06;National;MACON LOCHE;PARIS LYON;93.0;2681.206158238173;0.0;;109.0;14.25412844;7.0125;;51.0;29.92647059;8.07469697;;39.0;34.88461539;12.0;3.0;N/A;41.17647059;23.52941176;11.76470588;0.0;9.80392157
;National;MARSEILLE ST CHARLES;MARNE LA VALLEE;209.0;284.0;3.0;;53.0;8.79245283;1.300474496;;45.0;31.267037037000005;7.575385528;;;31.26703704;14.0;3.0;13.33333333;;22.22222222;11.11111111;72.0439601026586;11.11111111
2024-06;National;MARSEILLE eT CHARLES;PARIS LYON;196.0;535.0;2.0;;143.0;12.32179487;3.115853659;;83.0;32.87610442;7.168073796;;83.0;32.87610442;36.0;7.0;8.433734939999999;31.3253012;26.5060241;20.481927710000004;4.819277110000001;8.433734939999999
2024-06;National;MULHOUSE VILLE;PARIS LYON;170.0;320.0;94.94596247960848;;168.0;5.529662698;2.95351153;;34.0;31.59803922;N/A;;23.0;40.35;11.0;4.0;17.64705882;47.05882353;17.64705882;2.94117647;N/A;5.88235294
2024-06;National;NANTES;;312.0;55.0;0.0;;3.0;27.41111111;1.614545455;;6.0;55.025;7.185454545500001;;6.0;N/A;4.0;2.0;16.666666669999998;N/A;0.0;190.42008423241046;0.0;75.91572970554272
2024-06;National;;GRENOBLE;179.0;217.0;0.0;;;23.08095238;1.303763441;;39.0;26.47435897;5.873271889;;26.0;33.53846154;12.0;2.0;10.25641026;33.333333329999995;38.46153846;15.38461538;0.0;2.56410256
2024-06;National;PARIS LYON;LYON PART DIEU;119.0;694.0;0.0;;57.0;17.22280702;1.172478386;;58.0;34.94339081;3.3113592699000005;;46.0;346.4742866898222;26.0;6.0;8.62068966;24.13793103;20.68965517;27.5862069;12.06896552;6.896551720000001
2024-06;National;PARIS LYON;MONTPELLIER;211.0;282.0;2.0;;33.0;11.63484849;0.809940476;;38.0;30.80614035;6.319226191;;38.0;30.80614035;16.0;2.0;10.52631579;34.21052632;13.15789474;31.57894737;10.52631579;0.0
2024-06;National;PARIS LYON;VALENCE ALIXAN TGV;133.0;429.0;1.0;;52.0;10.95032051;1.07885514;;72.0;25.85555556;;;48.0;32.22118056;18.0;4.0;5.55555556;43.05555556;11.11111111;29.16666667;6.94444444;4.16666667
2024-06;National;PARIS MONTPARNASSE;BREST;;268.0;2.0;;39.0;11.54230769;30.621657617690236;;21.0;37.76190476;3.877819549;;21.0;37.76190476;9.0;2.0;19.04761905;28.57142857;0.0;33.333333329999995;9.52380952;9.52380952
2024-06;NatTonal;PARIS MONTPARNASSE;NANTES;;608.0;3.0;N/A;78.0;13.0207265;1.333333333;;37.0;40.19144144;2.656280992;;26.0;51.3948718;15.0;46.45493474714519;8.33333333;33.333333329999995;13.88888889;25.0;5.55555556;13.88888889
2024-06;National;PARIS MONTPARNASSE;POITIERS;99.0;;0.0;;872.2920065252855;17.40208333;2.033101852;;62.0;29.89435484;3.936400463;;40.0;346.4742866898222;21.0;5.0;8.196721310000001;21.31147541;6.55737705;29.50819672;24.59016393;9.83606557
2024-06;National;PARIS MONTPARNASSE;ST PIERRE DES CORPS;69.0;525.0;1.0;;872.2920065252855;19.71949686;1.628148855;;45.0;28.13111111;2.981965649;;30.0;346.4742866898222;16.0;2.0;11.11111111;15.55555556;4.44444444;35.55555556;24.44444444;8.88888889
2024-06;National;PARIS MONTPARNASSE;TOULOUSE MATABIAU;278.0;2681.206158238173;0.0;;27.0;15.43148148;1.534657321;;15.0;36.48;0.624376947;;15.0;36.48;11.0;1.0;20.0;N/A;6.666666670000001;20.0;13.33333333;6.666666670000001
2024-06;National;PARIS MONTPARNASSE;VANNES;162.0;271.0;1.0;;47.0;17.37411348;2.663395062;N/A;25.0;40.9;4.790740741;;19.0;49.78947368;12.0;5.0;12.0;218.65088787857883;8.0;36.0;12.0;16.0
2024-06;National;PARIS NORD;DUNKERQUE;129.0;184.0;5.0;;14.0;118.28872062060988;0.98603352;;17.0;34.97058824;3.416201117;;16.0;36.34375;8.0;1.0;17.64705882;29.41176471;11.76470588;17.64705882;17.64705882;5.88235294
2024-06;National;POITIERS;PARIS MONTPARNASSE;100.0;477.0;0.0;;195.0;8.067264957;3.112893082;;90.0;19.09222222;3.930188679;;N/A;27.96477273;;2.0;12.5;218.65088787857883;17.04545455;17.04545455;2.27272727;N/A
2024-06;;RENNES;LYON PART DIEU;236.0;91.0;0.0;N/A;14.0;;1.387362637;;10.0;33.01833333;58.473231348896356;;10.0;33.01833333;4.0;1.0;10.0;40.0;10.0;20.0;0.0;20.0
2024-06;National;TOUFON;PARIS LYON;239.0;284.0;0.0;;148.0;10.2481982;5.341138498;;61.0;N/A;9.214964789;;61.0;35.89726776;26.0;6.0;13.1147541;22.95081967;N/A;18.03278689;3.27868852;8.196721310000001
2024-06;International;GENEVE;PARIS LYON;195.0;234.0;1.0;;142.0;3.430164319;30.621657617690236;;13.0;;3.401005747;;13.0;40.32307692;7.0;2.0;15.38461538;218.65088787857883;15.38461538;30.76923077;7.69230769;7.69230769
2024-06;National;AVIGNON TGV;PARIS LYON;162.0;;2.0;;276.0;7.421376812;4.213670799;;89.0;25.65805243;5.881783747;;59.0;31.86101695;28.0;4.0;8.98876404;32.58426966;31.460674160000003;14.60674157;3.37078652;8.98876404
2024-06;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;172.0;187.0;0.0;;71.0;8.037793427;2.94981982;N/A;;29.47291667;7.842702703;;37.0;34.08918919;N/A;2.0;14.58333333;218.65088787857883;25.0;190.42008423241046;72.0439601026586;
2024-06;National;LA ROCHELLE VILLE;PARIS MONTPARNASSE;174.0;214.0;0.0;;21.0;118.28872062060988;0.448831776;;32.0;21.95260417;4.012850467;;23.0;25.49637681;4.0;1.0;12.90322581;;6.451612900000001;22.580645160000003;0.0;6.451612900000001
2024-06;National;LAVAL;PARIS MONTPARNASSE;83.0;284.0;1.0;;93.0;8.42562724;2.752120141;;38.0;23.61535088;2.959540636;;20.0;35.49;9.0;2.0;8.33333333;19.44444444;25.0;190.42008423241046;13.88888889;19.44444444
2024-06;;LILLE;MARSEILLE ST CHARLES;296.0;242.0;0.0;;58.0;11.16436781615862;2.614183794990909;;45.0;40.04167127634483;;;45.0;39.525185184933335;21.0;5.0;8.888888887111111;35.55555555666667;17.777777774666667;N/A;4.444444444;8.888888887555556
2024-06;National;LILLE;PARIS NORD;69.0;667.0;3.0;;161.0;N/A;2.117821285143373;;112.0;18.85383023;3.981224899567169;;32.0;346.4742866898222;14.0;7.0;11.60287081;13.49681021;31.7284689;23.165869220000005;13.337320571250002;6.668660288
2024-06;National;LYON PART DIEU;LILLE;188.0;2681.206158238173;3.0;;254.0;12.754855642779134;9.538888888689474;;122.0;30.491597254133858;13.062573099805263;;92.0;36.170833333684776;124.67169657422514;10.0;5.834136932295082;15.002066400163931;42.50585480377049;190.42008423241046;9.154153460163934;15.83551452909836
2024-06;National;LYON PART DIEU;MARNE LA VALLEE;1702.5938009787928;362.0;4.0;;N/A;12.66136951;9.212150838;;108.0;27.08040124;9.179702048;;69.0;35.0031401;26.0;8.0;;22.64150943;26.41509434;18.86792453;7.54716981;N/A
2024-06;National;MARNE LA VALLEE;LYON PART DIEU;105.0;2681.206158238173;1.0;;286.0;118.28872062060988;9.011562998;;119.0;32.95196078;11.188277512000004;;92.0;38.59583333;48.0;11.0;5.042016810000001;11.76470588;26.890756300000003;35.294117650000004;72.0439601026586;10.08403361
2024-06;National;MONTPELLIER;LYON PART DIEU;113.0;2681.206158238173;1.0;;872.2920065252855;N/A;3.290877193;;30.0;30.205;7.075877193;;21.0;37.23174603;6.0;4.0;13.33333333;20.0;43.33333333;13.33333333;3.33333333;6.666666670000001
